"question","answer"
"Bonjour,Après 1 semaine dutilisation normale et sans problème, le téléphone sest éteint subitement et refuse de sallumer. Lorsque je le branche au chargeur, le logo Apple sallume et séteint subitement en boucle.Numéro de commande : 404-7499089-0621121Pas de problème, ce sont des choses qui arrivent.Le téléphone na subit aucune chute, pression, inflitration deau ou dammages similaires. Le téléphone ne sallume plus et ne semble plus charger, la batterie semble HS. (cf photo allumé = en charge depuis hier matin).Mon addresse de livraison est bien celle que vous avez envoyé. Ci-joint les photographies demandées.","Cher client,Jespère que tu vas bien aujourdhui ! Selon la logistique, le colis a été livré. Nous vérifierons auprès de notre entrepôt et vous proposerons une solution dans les 48 heures ouvrables.Mais après avoir vérifié lIMEI 351793398759758 de votre téléphone. Le compte iCloud na pas encore été supprimé, voir ci-joint. Pourriez-vous le supprimer dès que possible ?Vous pouvez le faire à distance sans le téléphone en suivant notre guide en choisissant ""Se déconnecter via icloud.comhttps://sellercentral-europe.amazon.com/nms/redirect/1770e822-63fe-3fec-a70c-b5cbf09cdcf2?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=K279PvhRb3-fr0v6JxobGQoQhJi4p--5-elG04BJcS1OuX4iE8eiwTcn5caL5IN9VUx_if82pw9n_PuhwZBRTw&n=1&u=aHR0cDovL2ljbG91ZC5jb20 "" ici ou avec la méthode jointe :- Allez sur https://www.icloud.com/ethttps://sellercentral-europe.amazon.com/nms/redirect/9d6d1460-cf63-3a94-933d-4710acc3223f?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=DIXNVMD-YqLkYDViyi3R1zY48PlGvHrLFLZz149v0Wk34XhNMxmscpRGV5TaUGUJbzbHa_JCPknY3vR28342Lg&n=1&u=aHR0cHM6Ly93d3cuaWNsb3VkLmNvbS9ldA connectez-vous avec le même compte iCloud connecté à votre appareil - Cliquez sur ""Trouver mon iPhone"" - Cliquez sur ""Tous les appareils"" en haut de la fenêtre - Sélectionnez lappareil que vous voulez pour vous déconnecter - Veuillez noter que votre appareil doit être hors ligne, vous devriez voir un point gris à côté de lui si cest le cas (un appareil est également considéré comme hors ligne sil est éteint ou non connecté à un réseau de données) - Cliquez sur ""Supprimer du compte"" , puis cliquez sur ""Supprimer"" - Entrez votre mot de passe Apple ID et confirmez Faites-le moi savoir une fois que vous avez terminé ces étapes."
"Bonjour, Je vous contact car ce matin en prenant mon téléphone je constate que mon écran se soulève au milieu côté droit …. Impossible de le remettre en place.Il n’est pas tombé ni autre chose qui aurait pu l’endommager.Merci de bien vouloir me donner la suite à donné à cette événement.Mon téléphone 0607793152Bien cordialement ","Cher client,Nous nous excusons pour tout inconvénient. Pourriez-vous nous envoyer des photos pour montrer le problème ? Ne vous inquiétez pas, nous vous proposerons une solution satisfaisante.🌞"
"Bonjour, Merci pour votre retour.Ci-joint plusieurs photos du téléphone.Cordialement ","Cher client,Nous nous excusons pour tout inconvénient. Ne vous inquiétez pas, nous pouvons vous proposer un nouveau remplacement. Merci de nous faire parvenir les informations suivantes : 1. Des photos de lappareil pour le protéger de tout litige, des photos de lécran allumé et éteint, et de la coque arrière. Veuillez confirmer soigneusement si le téléphone a subi une chute/une pression/une pénétration deau ou des dommages similaires. 2. Veuillez confirmer si ladresse suivante est correcte.Afin que nous puissions vous fournir une étiquette de retour gratuite. Au plaisir de vous entendre bientôt !VALENTIN PETUREAU9 Rue du Rhône66600 Rivesaltes, France"
"La batterie ne tient pas une journée et surchauffe La batterie n’arrête pas de surchauffer et le téléphone se décharge rapidement Batterie surchauffe ","Cher client,Nous nous excusons pour la gêne occasionnée. Pourriez-vous nous indiquer la capacité de la batterie de votre téléphone ? Nous pensons quil est normal que la batterie de liPhone ne dure pas une journée. Lorsque vous venez de recevoir votre téléphone, il est normal que la batterie se décharge rapidement en aux mises à jour du système, aux téléchargements dapplications, etc. dans les premiers jours. Nous vous recommandons de conserver votre téléphone et de vérifier pendant encore 1 à 2 semaines. Si cela saggrave, veuillez nous contacter à nouveau et nous pourrons le remplacer pour vous. Ne vous inquiétez pas, nous offrons une garantie dun an sans dommages causés par lhomme. Passe une bonne journée!"
"Bonjour elle es à 98% mais surchauffe beaucoup même sans utilisation ","Cher client,Nous nous excusons pour tout inconvénient. Ne vous inquiétez pas, nous pouvons vous proposer un nouveau remplacement. Merci de nous faire parvenir les informations suivantes : 1. Des photos de lappareil pour le protéger de tout litige, des photos de lécran allumé et éteint, et de la coque arrière. Veuillez confirmer soigneusement si le téléphone a subi une chute/une pression/une pénétration deau ou des dommages similaires. 2. Veuillez confirmer si ladresse suivante est correcte.Afin que nous puissions vous fournir une étiquette de retour gratuite. Au plaisir de vous entendre bientôt !Lana Guyot57 rue du marais62110 Henin Beaumont, 0765674886France"
"Je ne comprends que le livreur n’ait aucune information de livraison si ce n’est l’adresse. Il n’a pas le digicode d’accès à la résidence ni même mon numéro de téléphone ! Je suis chez moi et l’on me dit que la livraison a échoué… ","Cher client,Nous nous excusons pour tout inconvénient.La logistique indique ""Votre colis na pas pu être livré en raison dune adresse incorrecte"".Ils effectueront la livraison aujourdhui.Pourriez-vous contacter lacrrier pour obtenir le colis ?Ce sera plus rapide.Veuillez vous référer au suivi ci-dessous lien pour les détails dexpédition. Merci pour votre réponse rapide!https://www.colisprive.com/moncolis/pages/detailColis.aspx?numColis=W5000214056692210https://sellercentral-europe.amazon.com/nms/redirect/7aa7aff8-8c59-39c6-a42f-aa4c17df9d80?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=EalRyQTucTfXpe9UAI_r_i8H0I04rMsN6LMydO5yBYNWm52FwwdKAN_b3AWFkDfcmdWmDyR4oAN3uCCaAAJA5g&n=1&u=aHR0cHM6Ly93d3cuY29saXNwcml2ZS5jb20vbW9uY29saXMvcGFnZXMvZGV0YWlsQ29saXMuYXNweD9udW1Db2xpcz1XNTAwMDIxNDA1NjY5MjIxMA"
"L’adresse est correct. Ca n’est pas le problème. En revanche, le livreur n’a aucune information. Je ne comprends pas pourquoi mes coordonnées n’ont pas été transmises à la logistique. Comment voulez vous que vos produits soient bien livrés si le transporteur n’a aucune information ? J’espère que le produit commandé ne sera pas abîmé après avoir été si souvent manipulé…","Cher client,Selon la logistique, le colis a été livré hier voir POD ci-joint. Pourriez-vous sil vous plaît confirmer si vous lavez reçu ?��https://www.colisprive.com/moncolis/pages/detailColis.aspx?numColis=W5000214056692210https://sellercentral-europe.amazon.com/nms/redirect/577bc01e-ce83-315a-b1bc-d9575f97dbe3?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=Nbit8M_WlARc2dgjicZd376_LLlANIDWdFEnlU7WfxbMAo8-2DCuWYygx61D-zC1NSd60wxkMXl2mvyXFCl9Sw&n=1&u=aHR0cHM6Ly93d3cuY29saXNwcml2ZS5jb20vbW9uY29saXMvcGFnZXMvZGV0YWlsQ29saXMuYXNweD9udW1Db2xpcz1XNTAwMDIxNDA1NjY5MjIxMAPOD"
"Bonjour, le colis a été réceptionné hier en milieu d’après midi et cette fois le livreur avait même mon numéro de mobile pour pouvoir me joindre 👍🏻","Cher client,Nous sommes heureux dentendre cela. Je souhaite que vous laimiez. Bonne journée !🌷"
"En revanche je trouve que liPhone chauffre vraiment beaucoup et rapidement... Je ne pense pas que cela soit normal. Hier les ""objectifs photos"" chauffaient beaucoup quand jai pu finaliser le transfert de données de mon ancien iPhone vers ce nouveau. Puis aujourdhui après quelques minutes dutilisation ""classique"" en tentant dutiliser lappli MS Teams, il se met à chauffer et la luminosité de lécran baisse automatiquement. Un défaut de reconditionnement ?Bonjour, le téléphone chauffe anormalement et très rapidement. Il se met en ""sécurité"" et la luminosité de lécran baisse automatiquement... Hier quand jai fait le transfert de données depuis mon ancien iPhone (10 Pro Max), le transfert a été très long (comparativement à dautres transferts que jai pu déjà faire auparavant), puis une fois terminé (quasiment une heure pour transférer 50 Go) jai constaté que les objectifs photos étaient très chauds. Aujourdhui avec une utilisation normale, je constate que le téléphone surchauffe très rapidement et de manière anormale. Je peux compararer avec mon iPhone 10 Pro Max, avec mon iPhone ""professionnel"" fourni par ma société, avec liPhone 10 de ma fille, avec liPhone 12 Pro Max dun ami... Je vais arrêter de lutiliser et reprendre mon iPhone 10. Que pouvez vous me proposer ? Merci","Cher client,Nous nous excusons pour tout inconvénient. Lorsque vous commencez à utiliser votre téléphone pour la première fois, il existe de nombreux programmes à télécharger et à exécuter, ce qui peut facilement faire chauffer le téléphone. Nous vous recommandons de lutiliser pendant encore 1 à 2 semaines et dattendre que le téléphone se stabilise. Si le problème persiste, nous vous léchangerons. Merci pour votre soutien !"
"Bonjour, le téléphone a effectivement chauffé lors du transfert de données ce qui est normal puisque le processeur travaille beaucoup. En revanche, le lendemain, il chaufait toujours autant. Et ce week-end il sest passé la même chose : je ne peux pas utiliser normalement le téléphone sans quil ne chauffre très rapidement, beaucoup trop rapidement au point que la luminosité baisse automatiquement pour lempecher de chauffer encore plus. Il ne faut pas attendre 1 ou 2 semaines pour que le téléphone se ""stabilise"". Jai un iPhone depuis 2009 et je sais que le téléphone na pas besoin dune période de rodage (jai eu suffisemment diPhone en presque 15 ans pour le savoir). Je vous demande donc de me léchanger en espérant que tout soit fonctionnel cette fois ci. Cela mennuie car celui que vous mavez envoyé est en parfait état. Il est comme neuf. Aucune rayure ni micro-rayure (et votre boite est bien meilleure que celle fournie par Apple !!). Et je ne suis pas certain den recevoir un nouveau qui soit dans ce même parfait état. Mais je souhaite en avoir un que je puise utiliser ""normalement"". Mon iPhone 10 peut chauffer si jutilise une app gourmande et pendant un long temps. La même app sur liPhone 12 ProMax fait chauffer le téléphone en 2 minutes... Je vous remercie donc de me dire comment procéder pour le retour. Et pourrez vous me fournir le même modèle ? Merci pour votre compréhension.","Cher client,Veuillez nous envoyer les photos de lappareil pour vous protéger de tout litige, écran de photos allumé et éteint et couverture arrière avant expédition.Veuillez trouver létiquette dexpédition gratuite ci-jointe.Veuillez suivre attentivement ces instructions, et si ces instructions ne sont pas suivies, nous devrons vous retourner lappareil.1. Désactivez CODE LOCK si votre appareil en possède un ou notez-le sur une feuille de papier et mettez-le dans la boîte.2. DISSOCIEZ votre compte ICLOUD. Si un compte iCloud est connecté sur le téléphone renvoyé, cela ralentira votre processus dassistance. Si vous ne parvenez pas à vous déconnecter du compte iCloud, veuillez nous en informer.3. Enregistrez vos données et retirez la carte SIM.4. Ensuite, vous pouvez emballer le produit. Utilisez un emballage suffisamment SOLIDE et tous les accessoires reçus doivent être retournés ensemble. Veuillez emballer soigneusement le produit pour vous protéger de tout litige.5. Imprimez létiquette dexpédition sur le colis.6. Vous pouvez livrer le colis à ladresse suivante :15 BOULEVARD DE LA REPUBLIQUE92210 ST CLOUD FranceSi cette adresse ne vous convient pas, vous pouvez consulter sur le site du transporteur la liste des points de livraison à proximité.Une fois que nous recevons votre produit retourné et quil répond aux exigences, nous vous enverrons le remplacement dans les 48 heures ouvrables.Nous nous excusons à nouveau pour la gêne occasionnée et vous remercions de votre compréhension.Attendre une réponse!"
"Bonjour, je vous retourne l'iphone selon vos modalités et vous trouverez en pièces jointes les 3 photos demandées. Serez vous en mesure de me faire parvenir un 12 Pro Max 256 Go ? Si vous n'en avez pas en stock, un 128 Go fera l'affaire et vous éditerez un avoir que je pourrai utiliser en septembre (j'ai prévu l'achat d'un iPhone 12). Merci ","Cher client,Oui, léchange sera du même modèle et de la même couleur que votre commande. Nous vérifierons le stock après réception du téléphone que vous nous avez retourné. A bientôt !"
"Bonjour, jai déposé le colis à La Poste hier en fin de journée. Vous devriez le recevoir très rapidement. Jen profite pour vous demander si vous sauriez me dire combien coute un iPhone 12 128 Go chez vous ? Merci et à bientôt ! :)","Cher client,Jespère que tu vas bien aujourdhui ! Selon la logistique, le colis a été livré. Nous vérifierons auprès de notre entrepôt et vous proposerons une solution dans les 48 heures ouvrables. À très bientôt!Quant au prix de liPhone 12 128 Go, vous pouvez le consulter sur le site Web de notre boutique. Merci !Cher client,Votre téléphone a été reçu. Nous aimerions vous en échanger un nouveau. Nous sommes désolés de vous informer que le bleu était épuisé. Mais nous avons de lor disponible. Veuillez nous faire savoir si vous pouvez accepter lor. Merci et en attente de votre réponse 🌷"
"😭 C’est la seule couleur dispo ? Sinon quelle couleur avez vous en 128 Go ? ","Cher client,Oui, nous navons que la couleur or maintenant. Désolé, nous navons pas 128 Go. Veuillez nous donner votre avis."
"Alors OK pour la couleur ""gold"" Cest un peu ostentatoire 😉 mais comme il y aura une coque de protection... Tant quil fonctionne sans surchauffe anormale, ça me va (en espérant quil soit aussi ""neuf"" que le précédent envoyé létait) 👍","Cher client,Nous avons organisé un nouvel échange pour vous. Le numéro de suivi est CUB109584022 (Transporteur : Cubyn Express). Il sera expédié dans les 24 heures ouvrables. Merci."
"BonjourJe souhaiterais que vous m’envoyiez la facture.Avec mes remerciements Bien cordialement BonjourJai acheté cet iPhone pour un cadeau. Malheureusement, le haut parleur interne ne fonctionne pas. Nous avons fait toutes les manipulations recommandées. Mais rien, le son, lors dun appel, est à peine audible. Nous avons également contacté Apple pour le cas où ce serait un problème de mise à jour ou autre. Apple confirme que le Haut parleur interne est défectueux. Je viens donc vers vous pour savoir comment procéder pour la prise en charge de la garantie.Avec mes remerciements et restant dans lattente de votre réponse.Bien cordialement.","Cher client,Nous nous excusons pour tout inconvénient. Ne vous inquiétez pas, nous pouvons vous proposer un nouveau remplacement après réception. Veuillez nous envoyer les informations suivantes :1. Photos de lappareil pour vous protéger de tout litige, écran de photos allumé et éteint et couverture arrière.Et veuillez confirmer soigneusement si le téléphone a subi une chute/pression/infiltration deau ou des dommages similaires.2. Veuillez confirmer votre adresse de livraison comme ci-dessous afin que nous puissions générer une étiquette de retour gratuite pour vous et vous guider dans le retour du produit défectueux. Merci et jattends votre réponse. CordialementHerhard Josianna13 rue des RâtellesCHARRAIS86170 Saint Martin La Pallu, France0688317591"
